# file...... distribution_load.csv,,,,,
# date...... Tue Sep 05 17:22:18 2017,,,,,
# user...... swathi,,,,,
# host...... (null),,,,,
# target.... substation 52,,,,,
# trigger... (none),,,,,
# interval.. 60,,,,,
# limit..... 0,,,,,
# timestamp,distribution_load, positive_sequence_voltage,,,
2000-07-01 14:13:00 EDT,+529151-127942j,+2401+0i,,,529151
2000-07-01 14:14:00 EDT,+577758-114483j,+2401+0i,,,577758
2000-07-01 14:15:00 EDT,+546926-123017j,+2401+0i,,,546926
2000-07-01 14:16:00 EDT,+534645-126213j,+2401+0i,,,534645
2000-07-01 14:17:00 EDT,+482276-140605j,+2401+0i,,,482276
2000-07-01 14:18:00 EDT,+520328-130297j,+2401+0i,,,520328
2000-07-01 14:19:00 EDT,+523386-129644j,+2401+0i,,,523386
2000-07-01 14:20:00 EDT,+609854-105374j,+2401+0i,,,609854
2000-07-01 14:21:00 EDT,+555206-120559j,+2401+0i,,,555206
2000-07-01 14:22:00 EDT,+527793-127967j,+2401+0i,,,527793
2000-07-01 14:23:00 EDT,+517586-130923j,+2401+0i,,,517586
2000-07-01 14:24:00 EDT,+514958-131703j,+2401+0i,,,514958
2000-07-01 14:25:00 EDT,+553472-121299j,+2401+0i,,,553472
2000-07-01 14:26:00 EDT,+563634-118023j,+2401+0i,,,563634
2000-07-01 14:27:00 EDT,+555950-120204j,+2401+0i,,,555950
2000-07-01 14:28:00 EDT,+540321-124574j,+2401+0i,,,540321
2000-07-01 14:29:00 EDT,+547491-122634j,+2401+0i,,,547491
2000-07-01 14:30:00 EDT,+549836-122245j,+2401+0i,,,549836
2000-07-01 14:31:00 EDT,+571289-116004j,+2401+0i,,,571289
2000-07-01 14:32:00 EDT,+552022-121382j,+2401+0i,,,552022
2000-07-01 14:33:00 EDT,+537625-125171j,+2401+0i,,,537625
2000-07-01 14:34:00 EDT,+533380-126384j,+2401+0i,,,533380
2000-07-01 14:35:00 EDT,+552970-121121j,+2401+0i,,,552970
2000-07-01 14:36:00 EDT,+452392-149273j,+2401+0i,,,452392
2000-07-01 14:37:00 EDT,+386628-167007j,+2401+0i,,,386628
2000-07-01 14:38:00 EDT,+399741-163188j,+2401+0i,,,399741
2000-07-01 14:39:00 EDT,+366671-172407j,+2401+0i,,,366671
2000-07-01 14:40:00 EDT,+363416-173395j,+2401+0i,,,363416
2000-07-01 14:41:00 EDT,+377000-169737j,+2401+0i,,,377000
2000-07-01 14:42:00 EDT,+403749-162330j,+2401+0i,,,403749
2000-07-01 14:43:00 EDT,+373138-170666j,+2401+0i,,,373138
2000-07-01 14:44:00 EDT,+354242-175716j,+2401+0i,,,354242
2000-07-01 14:45:00 EDT,+360350-174225j,+2401+0i,,,360350
2000-07-01 14:46:00 EDT,+385852-167342j,+2401+0i,,,385852
2000-07-01 14:47:00 EDT,+398806-163778j,+2401+0i,,,398806
2000-07-01 14:48:00 EDT,+398490-163658j,+2401+0i,,,398490
2000-07-01 14:49:00 EDT,+368783-171795j,+2401+0i,,,368783
2000-07-01 14:50:00 EDT,+371465-171169j,+2401+0i,,,371465
2000-07-01 14:51:00 EDT,+398212-163973j,+2401+0i,,,398212
2000-07-01 14:52:00 EDT,+394764-164804j,+2401+0i,,,394764
2000-07-01 14:53:00 EDT,+378206-169233j,+2401+0i,,,378206
2000-07-01 14:54:00 EDT,+385472-167286j,+2401+0i,,,385472
2000-07-01 14:55:00 EDT,+387629-166704j,+2401+0i,,,387629
2000-07-01 14:56:00 EDT,+395647-164653j,+2401+0i,,,395647
2000-07-01 14:57:00 EDT,+400747-162998j,+2401+0i,,,400747
2000-07-01 14:58:00 EDT,+384387-167571j,+2401+0i,,,384387
2000-07-01 14:59:00 EDT,+373986-170340j,+2401+0i,,,373986
2000-07-01 15:00:00 EDT,+372586-196265j,+2401+0i,,,372586
2000-07-01 15:01:00 EDT,+397232-189541j,+2401+0i,,,397232
2000-07-01 15:02:00 EDT,+419848-183181j,+2401+0i,,,419848
2000-07-01 15:03:00 EDT,+387552-192143j,+2401+0i,,,387552
2000-07-01 15:04:00 EDT,+357493-200228j,+2401+0i,,,357493
2000-07-01 15:05:00 EDT,+355590-200904j,+2401+0i,,,355590
2000-07-01 15:06:00 EDT,+393208-190543j,+2401+0i,,,393208
2000-07-01 15:07:00 EDT,+421499-182914j,+2401+0i,,,421499
